Time,Simulation_1,Simulation_2,Simulation_3,Simulation_4,Simulation_5,Simulation_6,Simulation_7,Simulation_8,Simulation_9,Simulation_10
0.2,7.969775860810397,0.9030419369538234,4.857596264956694,0.029655664434296014,7.841580682786033,6.734532281122081,9.91417836761453,2.8785472565846746,5.102608221927697,9.832193192902501
0.21,1.76877813268018,7.589682279145244,1.5340060371042663,4.337036449146241,1.3660895335991508,0.043214774332236416,2.7894813192975256,5.373840613793847,7.668825118172115,6.717080657493536
0.22,0.949106926742751,4.8989944715799725,4.767848178522238,1.3577886514692827,7.554989243845451,7.214238228856119,1.613779261451621,9.503129747473603,3.4374598517108867,0.24115961246927387
0.23,6.498286303790703,4.125854354413651,4.955562029698363,6.76855531551685,4.521727018786322,3.983004742561247,0.7972315754095216,8.675846078837015,9.711224104667819,4.16699446640118
0.24,3.614552807688031,0.15292328509101782,4.087030015198632,2.4837606464703055,1.7302644329646832,3.8224562486779137,9.978934710264674,5.8171408892481535,0.23543007558959994,0.6944279424381772
0.25,9.207987622730382,1.978410281470766,1.8788082601047462,2.7863115897704525,1.3439374218708144,8.762181566276004,1.8631514273370864,2.728915545512055,0.3273722417113234,7.096142604892841
0.26,7.088900855584014,8.050782391253096,6.157271338615432,8.234019358830988,9.403071388261312,6.4066305538335975,2.5161517546838583,4.778486284386948,2.273203651713115,5.024464156137755
0.27,9.105695103968849,1.0285035294032796,2.8500970425222594,9.923681468517074,8.410343842507537,1.1819435730651662,0.0730884324731651,3.556157699241397,4.871140341721104,7.91611284059241
0.28,1.157424858441114,0.016956266786574137,7.543146469163242,0.08976313519901025,2.3854594921394456,9.41738557665133,2.0471891933455066,4.412873746145491,3.059926905807994,5.498161656144557
0.29,5.400398996603491,9.730160973436071,8.176964893148364,2.0991115222210075,4.4152744666550525,3.297992390364745,0.7314926728807891,0.764322869552857,7.497194584695183,9.465031112879453
0.3,5.746159341842342,5.117770139175696,4.767289622662281,8.582250663120195,9.312638886753259,4.461216054567133,7.470765260907965,8.153920399927161,6.099549050090971,6.087674759778934
0.31,7.217135293832401,1.3561543160787348,9.088789504089068,5.920489376836847,4.667768895008618,0.1538512237793166,5.247307785675357,7.067710092181681,9.49099968127411,9.409677840928117
0.32,0.4967403392124148,3.5528374532022564,3.2431910775794437,1.7148704812547344,0.6720022178783402,5.298256695896634,9.503779837245265,9.95445370444842,6.632993578790889,3.2567154041461777
0.33,0.6771481568715199,7.0970643101828355,8.181233884385806,8.956974865940893,6.896101052733011,2.9147884844728154,6.469032679603279,9.63452062893589,5.286213717665857,2.587757905555794
0.34,3.6528236588650875,0.5237936401609466,5.269130353592412,7.115475967676776,3.629340059263523,7.493199082284857,3.2927992043961876,8.943941189004427,2.136199199812868,8.587160360330913
0.35000000000000003,1.809845174454786,3.708594805140668,6.950279469829806,5.044629945239616,5.602225255835352,4.4367926014718115,2.5988491833483653,4.982719690796569,4.71188020430922,0.3320036346171229
0.36,0.5823208704385807,6.5193082301369865,9.571525350211013,6.746755557347042,8.118188221435652,9.705957433233623,5.8227899479017395,7.1261798126650655,5.735823189431072,6.199918239983521
0.37,9.682575963443362,6.040861188882624,2.6519582844443015,4.617081869894108,5.291269859720478,6.676496971004761,4.443843390752528,8.440854088564457,4.913925234476394,3.656945075184368
0.38,9.401753441963034,9.294298836287485,6.866487841883161,4.432165869058846,7.573001781815087,6.138266637558871,4.09579861775942,3.2474035428917594,3.8586355587197083,2.3709447803742743
0.39,8.999756475632656,2.8497424009455097,7.219690695381335,7.307192315804008,9.162912596291436,8.821035026558816,3.692997080349696,3.8891642246306857,0.5862216532414344,7.782134679370185
0.4,6.051348204171929,1.241891071738741,8.415574211602605,2.520699972686268,2.032450026730619,4.304377406248349,1.6076008138355669,4.635285868221367,8.58524081307266,4.243011700666508
0.41000000000000003,3.9806783272547284,0.966354907323359,4.931601398878723,4.577788507522894,1.0913539106203596,1.5686754847852247,4.277526008858999,3.251800732970459,0.3520037518897534,7.78718392917355
0.42,6.941822562919683,0.7460726440183529,8.530952555389055,5.490994686034782,5.39776967597314,2.908252628316099,5.101640314490213,1.918921919888713,3.9929733836380876,7.140940345791921
0.43,5.334164182803405,2.4389630982899657,0.3119065135693233,8.305469179818965,4.707909680411361,4.568307060360839,2.947041883958268,5.252502060929956,6.970622115657158,6.7552665790898425
0.44,3.6042853430984625,0.9632226822323742,8.333056687234011,9.732907460907139,3.244955716194746,7.661498036635013,2.236667671575635,5.369764363683109,6.0621507607265235,6.720087667223289
0.45,6.958344902772114,8.853210363842502,7.408903004520086,4.100609853297178,7.560074726023169,9.555115526761227,0.10978943116192852,0.8004625092764517,2.6780617831266627,1.6509515785287698
0.46,9.158328194416393,0.520835100188054,9.280572732930825,6.709927902604713,6.353154864202695,8.346570156190946,4.433152072631366,3.50173737257373,2.4027876098068024,0.7781176393241396
0.47000000000000003,1.6804675415623793,6.850640499917777,4.012830264763051,3.8066824355488595,4.071730830698854,7.303860550764467,4.388411960775748,1.1270054602033974,8.063553562327307,3.081778693576461
0.48,2.9050716468548865,0.21986895339177526,8.829665219976077,1.7636505216912501,7.702289115785098,8.391597039199619,6.070196610919998,5.61315416214415,4.70637369392252,9.153664328356754
0.49,9.506731525551311,6.613874331581519,2.2225903063478816,7.7618211582517995,6.991349714091125,9.706135037353894,3.185061419871867,7.951191187305665,3.4425426326326547,6.532077483454104
0.5,0.09285117109771424,5.061872950421787,7.412607116619553,5.875526703478452,1.202578598720876,2.0412989227305056,0.5428335727528355,6.999829532215335,3.1994280510832365,3.955751226228341
0.51,1.0038087955322172,6.0480036867968305,7.829286704925056,2.899465931012546,9.062476482283387,9.902322628996055,4.6255291308010555,4.121833759884562,0.1624547211256211,0.7607770055032204
0.52,7.40648111164524,4.46785802758572,2.415799037993447,8.195980221204502,8.166124794957767,5.922873355481287,5.450281280380222,7.138716046437418,9.87139557783805,7.5065027205600545
0.53,2.4384046378704216,6.811889528282697,2.045307633383382,9.718870397338527,5.814430500922688,5.2433904728284055,0.23633090380702493,8.510958650253471,5.090480163771281,2.491243489115418
0.54,3.3405220483771014,4.760800083713344,0.34632141177567966,3.256521247388134,2.4845899756231105,5.177507109148655,0.572480997629804,7.770161026069381,6.450166173324055,7.367939118276293
0.55,9.854202757507192,9.194499032287071,6.523624290161369,6.196455869998081,2.819046893867738,9.858621355868237,5.586611166306917,2.0811787904030554,8.670060757922812,7.271913693432296
0.56,5.879181608410652,6.311196437377769,1.5051737587710357,2.7888310932552693,7.456596200469297,4.000754816202195,6.738328956908753,9.179763527098299,9.08618929659439,8.92870740570469
0.5700000000000001,5.248232415831973,2.2451401399253146,1.310875210150576,8.282124193970658,2.360058674831672,4.568124875536039,4.428883361912359,7.352747518079605,3.842572587443256,9.634264807753532
0.58,4.379136273181379,7.211672279915985,2.753004668041441,1.5991706916893744,8.581069541310436,8.758915637944241,6.213442386242,1.615320784282669,4.210295209171225,6.112324131379667
0.59,0.6366415210503373,1.4391042715916258,0.46969571739942206,1.3457889671384904,6.5569933533059075,3.1928522332912976,2.3322346572080632,9.950005676316477,4.837701040339791,4.95351240679339
0.6,8.017746977858932,9.837825830935452,1.7144191124810682,0.6271358280527295,8.38956881343621,2.677281707253667,8.190085164652016,0.11842676744250547,7.92686377222787,6.559757401055721
0.61,1.2570671844254788,7.735456141403683,2.913311462515397,8.668404361784024,2.8181249524644194,7.594906782068969,3.3241136095602797,4.6568743560600545,1.196806760429996,9.475003165250962
0.62,8.994368111267624,4.743289267029068,3.361138892473099,8.917484258607969,0.675981596133366,2.795445683500297,9.125883924473758,0.6588621671520323,8.056988802313603,5.1254310478037315
0.63,9.36635333522456,9.763281558814883,2.613103335056728,8.526153194747028,2.6631454517449393,4.81045646768882,1.5648393409419648,3.816758922890741,2.815720675321385,5.709226581819027
0.64,2.126757009364688,1.4831843793048438,4.640337939231115,5.7771039467120255,5.35842465112027,4.502901838993805,0.23395986066524377,7.8262357056203244,0.7440948060759711,4.295447417111447
0.65,0.7949641768705551,7.822196992228113,3.3292703672660195,3.902718597089261,7.709445881021954,2.9119697684887766,8.477446624939619,8.998832111148374,2.344751339503034,8.37762542661672
0.66,3.492646165897453,2.3912200738372413,5.702086934400986,0.3355401559214777,1.3001904434072442,0.2772538359898036,4.730855779224804,0.739141229923449,9.60718152175983,9.19145100686433
0.67,9.679019374920273,4.548540131743892,8.823669666672574,3.0632379719836345,1.108141635282851,3.841714054869537,8.43166191745645,9.637699474056195,6.910107019380691,2.6189902731050663
0.68,4.236729338580647,6.8790830070892035,2.6222002194241356,7.187624280225304,6.8712940263051046,9.589591255305384,4.216328438490603,1.3095061160404453,9.084065080634284,8.211658654387204
0.6900000000000001,0.5095643059747268,2.7949474011750253,2.175497015944944,6.437744751531815,1.2588928635589003,3.333235607587409,2.3349196479226677,2.839236586023517,1.497854209585887,2.2016004318184224
0.7000000000000001,1.6753137796311957,4.638218529845886,4.884590236589307,1.056908054134038,8.789982690858553,5.1593416151580485,0.6453241343234362,1.5328843829298533,2.040204181629812,9.07717890460944
0.71,3.4487362849966665,0.027133770968799098,3.994414749475441,8.816535714781024,6.888278039254279,5.402089658943479,0.17247145785326712,6.968336016440725,3.2384848169088642,0.8030380546047344
0.72,3.9560870980952787,0.1418538003455383,7.708272774157666,1.189965032097412,1.9271826354832833,7.27530422699508,5.7571215815905665,4.620188317562923,5.798241545490085,8.53202367603251
0.73,1.4865012479349204,3.813369000413871,3.0506603613861416,6.559014250031133,2.10898705987797,7.055025641149092,9.450154106479427,2.699304047388332,0.03688732143961038,9.789915079995685
0.74,0.7854560014344392,1.7593064250034685,5.245254964927265,9.93988571176086,1.3081873528332189,1.4883547447504053,3.247905030399326,1.5974555428647519,9.365144545853301,3.566054518917776
0.75,5.386883299814863,4.430170930585603,0.607216133669467,5.440812032613192,2.518938756776805,6.6501787133782475,4.766627453455904,2.0535059493115213,3.252624801225071,0.8613632755454081
0.76,3.8903914559484534,8.805588278731982,7.31664048051636,4.515902664982346,2.8270254910330292,9.928166715577905,2.867537219092462,5.410533491963646,1.5006109371243093,7.071128616494832
0.77,0.3485628002354413,3.982534956353845,3.6153696503684185,5.736295486946046,7.931630851324419,0.7222627364507206,7.376630870971695,3.9444256474218875,0.7021807567164418,9.44831580195912
0.78,2.3539368075897515,2.215363258343533,6.564209966969955,7.715682241600779,3.9348324328899063,9.56562772493303,4.257030832999065,7.493504655708339,2.076485340642172,9.974258461186366
0.79,4.084357682463184,3.4464605558872687,5.351091898253868,3.5988165147893314,3.476668344515521,6.47385410247249,5.4176999813683295,9.061215075957401,7.251074415134545,2.7452452325062024
0.8,6.717714689689141,7.334509336983006,1.9818279146275464,2.52491926508454,2.0226146586638283,1.1461911308001882,6.186721383527789,1.2818946292411804,8.234996353041218,4.621696543442018
0.81,8.719829630934374,8.510389872252187,3.0812394878610885,7.8928373707025425,2.711177531701876,9.338950631558191,9.978628014334403,1.1513145358546817,5.538065015552462,2.386094324092136
0.8200000000000001,5.701107390031101,8.117146313036127,4.508961398176363,1.8342090187722404,7.947144383889942,8.097793538844135,6.517230313151842,6.284014263650349,2.5341363882845602,0.39736261966333064
0.8300000000000001,9.666861315525434,2.5566059777569574,4.12510824384828,8.585183503640714,6.539023416022461,1.3920484317868032,7.922075671981822,9.724856970558054,0.35947572991269605,1.1173957847499472
0.84,0.160394977727899,6.213620068275346,5.74692972466956,5.86435837128289,5.8008795360446355,2.027540469269804,4.70648904878436,5.445395795223604,0.008055022379706012,7.390964574178852
0.85,4.089574543455923,0.02958186591456413,6.425141301485634,0.385165326987853,5.016001095804622,9.18865391796542,6.795287142642591,1.9640373565664926,3.971004233837946,0.8264397743851237
0.86,1.2772661518677642,8.52119725403275,1.361310695213096,8.383564999978459,1.3971419376173788,0.10774759968373071,8.582879511373264,9.605614605915623,7.5528954227969605,8.053133294763077
0.87,6.4761886845589265,6.048077016670693,4.795463361078708,3.9864571075512734,6.168692966684776,9.951627787097884,4.237683209872525,6.079112249597074,3.4296493523978944,7.694138309665886
0.88,2.2705652675391486,4.600401990733363,4.526062710830759,2.335660472938863,9.459091207202617,8.55967804603011,5.642557306172388,7.446085391245573,6.3989977899756205,8.89930342782275
0.89,1.3913043420044613,6.567540000569813,8.230449248321065,2.643559425881824,6.341981875491466,8.939847071403799,7.107303541786561,3.660834029060176,8.772705574645466,5.855783526500734
0.9,2.463900082365471,6.122418459434158,8.320634095346549,0.851660804938823,7.988499242783283,8.861049873177267,0.15014961618914802,0.5032227611043583,7.522547911476729,4.303336843124451
0.91,2.6114631631246255,5.3427199051658665,9.521400123927254,5.399697997952436,2.8547750706821784,3.9501522634281185,6.511179007220046,3.6275351579059647,3.0383621633530167,8.882985527991776
0.92,0.685327769228411,0.9595535012182133,1.3585046571166104,9.925422908022291,3.5365229337557134,2.5832120305485393,2.2826504166077743,7.689280350056963,2.9749618325028893,2.955352004592937
0.93,5.895155828941294,2.2755603046708197,8.966070458290508,2.1946626276894143,7.22195138338848,4.533385997408731,7.529582995611273,3.958565720606132,4.7711333458979475,6.244538567250139
0.9400000000000001,1.4264401367740331,3.7310506187234393,4.849173051696361,3.2053807424200587,1.269030481470076,7.303811041949056,8.119794156883156,4.333107862343205,1.3809752975608158,8.622106877992737
0.9500000000000001,2.6848841380723156,3.2873485710622075,6.109665353870857,6.1522339926625955,9.097415945847885,7.873163583414456,4.741542699243783,0.19685779918318658,3.494182469361522,8.364576000873909
0.96,8.769557113835182,1.336207267434324,5.038295014280446,8.371818260613908,3.0071908070704945,7.05428195367433,8.750437547347264,3.497141710323921,4.501513178575466,4.046803734628811
0.97,9.455219410455342,7.919357887930174,5.732113991638176,1.7694816863756013,9.063066416739915,0.12619630447706864,7.328723810757262,1.0254491226858242,2.0002603714695466,1.364819564635067
0.98,1.2451501844689383,7.964482044484489,8.101028059046737,0.5039199042380915,5.60022066761579,5.544148567906477,1.354041071708334,8.557391298845205,8.695988706302758,5.837304596587574
0.99,4.779470191590542,4.498273847659124,2.7721723315916433,1.3302186134580551,0.7227895594022526,2.7581929326999157,4.388991155432502,2.0030368233838214,8.035585300152693,1.0682581004096714
