Time,Simulation_1,Simulation_2,Simulation_3,Simulation_4,Simulation_5,Simulation_6,Simulation_7,Simulation_8,Simulation_9,Simulation_10
0.26,8.896803117905435,3.983209697867606,0.6426998314579646,6.834477091944333,6.03914890943832,6.9484312243533255,7.474895668692864,5.702578863727955,8.768978666986525,1.232182798033472
0.27,8.239081953283753,1.3898308662135794,5.138304193510345,7.788219958876469,1.6650627182146815,6.716009527953788,6.075773914160736,5.219047233894897,6.631577785265436,8.155861224127444
0.28,3.4458874802583828,6.186339128378714,4.627342097102272,0.3790478012245013,7.453348742946677,0.949504095267788,9.165693052308283,0.8736558802264027,6.254768567565506,4.2791872123383055
0.29,7.261694201677983,4.1333171165533145,0.7761485502207444,0.9550647935974366,8.418878023023538,6.886230216720729,8.364810541344031,8.74676329500495,6.00463306319303,3.1050752036017757
0.3,2.3855563497144114,9.84237532071784,6.992920601897202,0.038126229987607285,2.805450003859158,7.52702069868882,7.634890940230425,8.926283710904592,0.7548296350736505,8.61288747060909
0.31,6.196316466804853,5.942950542269857,7.786522536477689,6.65191670105079,1.9001638115791908,5.538083709341316,7.965530375023554,7.771439910527002,7.506355904311812,6.448826647578198
0.32,2.415159579700771,0.7626769762742869,4.509478855106119,4.703113190771397,6.843949593665588,7.982842174192375,4.4961338209502895,9.379714248556365,8.725211960333622,2.3246739457294763
0.33,6.179627609711471,3.8699667097612735,9.306721647589075,9.525103924361453,4.450853780264614,8.791576873376169,3.1412714996486137,2.4029472388597295,6.837834509582499,0.764342363662952
0.34,8.55680594932119,6.160245681206816,4.171247156034116,3.1470131294662416,7.627584966785163,6.02724179966671,7.952944658237538,1.0336181622193574,1.789437204486729,3.6725046442727107
0.35000000000000003,5.334666275705694,6.963424862126049,6.8760739613456225,9.91335512634508,4.102880746513127,3.369449209792821,1.3890912645366127,7.01129721802462,8.656088546440838,6.325406540291953
0.36,3.5531411851855657,0.9362403222237392,7.334951590584483,4.172183324671694,5.51779752884361,8.796496384791626,1.814557260247237,5.989880509632643,5.426609687701039,2.0336590111614274
0.37,4.1186431733627735,7.615612370210878,3.7088551777946943,1.6597796216830218,0.7456122077382255,3.2163935149134404,4.579862088412321,6.659800532239258,5.4599196977220785,2.9722311499134033
0.38,1.1514219284073668,7.4098318060194535,7.0257743090798,6.830262444124703,8.550102546778632,4.12398159078481,8.504444458214724,8.312118273393201,7.270680601362248,4.286310971881808
0.39,4.2108161172796965,2.9360114102675885,3.720580794335213,9.060510049133962,3.9043689759454803,6.109053274623994,4.899602316204247,7.16547090690984,8.363404020747353,8.491692947205976
0.4,1.8580456070170748,5.675060839995261,6.462986780175602,6.927969926813585,4.61313925875157,4.174488375107134,2.791533623307246,1.026701921718166,5.171672339805397,2.0229943559311367
0.41000000000000003,4.861872493501607,2.6219745910553915,0.22336801657419136,0.7184272070451436,2.2230157060919797,6.219458497702391,5.213599063444855,2.3014734812362603,4.40035418608808,6.759870016499097
0.42,7.043823969360698,5.039693700313532,1.6494008147068207,5.576464971163481,3.755912157210519,0.4463704044412742,1.4430135747314776,1.4407581310607964,0.6174802158700154,3.907287596413196
0.43,7.035275069071078,5.0017271737866125,8.732593109243641,4.65757746631685,5.158094046941346,1.6747569373261018,3.845874033246981,6.74276130245892,6.528984658304459,0.2436399448844906
0.44,6.557462674916441,8.120281666002825,1.6316403156392656,0.49813206853854264,1.7460741222970433,4.992243738056298,0.23344138549631577,5.1529057620817555,0.6943091352200426,2.4008892080816824
0.45,1.4839799746235172,0.02491895508014985,9.87884641773975,1.0850267489969723,6.837645157762914,1.031530452788001,7.777352519995761,9.49728128641279,4.144006232560936,7.2138017362743065
0.46,9.102428757745919,4.025885413764439,8.783632573728418,9.345292940635959,6.681754945059447,7.602533547679119,4.359412143860708,5.5314065836937125,6.112681152611422,3.125693853405367
0.47000000000000003,6.787883824494452,3.511773611114668,7.17677157515038,5.902327377065911,3.892904648134765,8.812469348204097,8.401235146421355,3.8967720258842418,1.4187311256085144,6.005957306908022
0.48,1.0014408212852322,8.312700790761875,9.089054626636841,5.4177927274848825,4.686949011093315,8.291539283046681,6.671649738494469,0.8858628486913478,7.723016009664266,9.144441964277323
0.49,8.409465334748374,8.040742480518038,0.3326937649947248,8.935632035608268,2.5523619407503384,7.004642871858668,3.8292996783206315,4.21448429324791,2.8920934102881954,2.7018582134976965
0.5,6.358374510054226,8.734343715180104,9.98471767810582,0.08789557826201166,6.67388638980039,2.2088961970483223,3.3168792485025356,0.9074270701856102,1.3033679803910414,4.964043033480488
0.51,6.162232390142449,1.4187279875066128,5.048223561297295,6.340284349971058,6.041451405498343,7.855838964957696,6.308739948896928,7.901386911798359,5.069459316712811,4.909904441901504
0.52,3.9455862313626633,0.9695489936556079,5.970914495925012,0.33467808326541726,7.314696888054387,5.340678725566041,4.727233891644293,4.988347862939141,9.587345557052105,4.1180630171469135
0.53,7.721863583128993,3.5903590938603944,3.5539299636541752,8.037414871961118,3.347078903979118,8.557362553445923,3.4041715912907144,4.225425449290966,8.884037753666865,6.708900863873065
0.54,3.3273100010272083,9.355326978158459,7.6567560522308264,1.6117977686755924,2.310846139856987,1.1329842430821235,4.899733847385697,4.436112571112087,6.207204690395383,9.358530485864492
0.55,8.747525737062517,9.01024745889379,6.31409829049383,8.855940013764759,8.830184401230067,6.649549464800353,2.2523598703289993,7.578593497476623,5.1907341402694875,5.1504680566795376
0.56,0.6805597994356405,5.016628357249057,6.623762796011387,8.316707991540461,4.129186944987289,7.08805582584972,8.63615043171902,4.976974926645774,6.167151014383881,5.902473763258089
0.5700000000000001,6.7137144705926355,4.059646736163515,1.2293872988688237,4.773705119842497,7.821933096149788,4.796378993806042,7.587822695991642,6.8822363073602375,5.774748439650707,8.444371575888038
0.58,5.050092908343554,6.23874107705844,7.695109477884844,4.892864849796989,8.392356392547502,2.2372203438025826,9.999324557796676,8.266681871288522,1.5175478809074738,6.779245346626338
0.59,1.5254588074488362,1.7341641439630373,1.3264614506924366,6.924098096855977,3.214101688840598,0.5109688684396851,7.866544526703469,9.792093954135602,1.6945609642092874,7.41607945141467
0.6,8.585227300106926,5.643540283432834,7.539317722091324,1.4120330689967509,8.805097990825873,9.271758350402802,1.9083697564395374,8.344306589057455,7.305285081870338,5.124976987465217
0.61,4.209524504064202,1.4975519750285293,0.01898225928231634,1.2431980905406737,7.427751421174724,7.280043243049274,7.800204520566163,1.265976342747548,3.1382569761709633,2.9532615869908527
0.62,5.100388582255051,8.944004387614234,8.184817362027482,9.88812552487974,2.9350970089887674,0.2363925661280919,7.222652865620671,4.223181596722605,2.645162130964216,5.83740433474733
0.63,2.00405895149268,2.0383708820507818,8.071536982326975,0.1577002638251912,0.677028142821684,1.8194516725897558,7.283124324571152,0.275453904753844,6.705024916030372,2.3645959376018553
0.64,2.1807524010419934,4.591864146545365,5.01636208695219,1.755740522007091,8.937989792061781,9.106353594398461,4.037561312915655,6.13592280859066,9.583366569555691,2.006481750636384
0.65,0.3776153309908037,8.775413831358902,9.396185332564846,1.0507227818310494,3.105950721516677,0.5317138442084035,7.85467566942576,2.8087700534785123,9.565239622648942,7.316377422368627
0.66,0.410302014720203,2.5171593286758345,5.716651604478265,6.592179604084595,1.707087022801247,6.131175759253129,2.0473583713958146,3.4529547947828645,8.281669080064075,7.994320729474801
0.67,8.556947582109576,3.027217330089904,9.403627165362751,8.302380728510311,1.6227431715637763,6.1314643088812435,6.485922300252094,4.7721666695270315,4.813294026664408,9.464609925672743
0.68,6.625897021369312,6.701966970835718,4.3265723766039805,7.486474887113147,1.3559172540953746,6.862576273435751,4.965467787675687,0.520038913033577,4.7870234498720325,2.0066377756633944
0.6900000000000001,7.203769619934612,6.434330008509903,7.684350462563293,8.135990049936154,8.27592441147944,4.686402352203962,8.712168933442605,5.151007016314963,3.3010330237934626,6.665853317473271
0.7000000000000001,8.90088842956869,1.2616540499807016,4.176102402599446,2.6730029058284854,8.549415797096984,3.9594710002428357,4.917916484728609,8.562041257316723,2.900257604832448,6.433486356966133
0.71,3.4134342072187804,4.765591610860317,5.055008596790417,8.460891256897948,1.292456341094429,1.5882060615545512,7.504320953848664,4.960702406515844,6.865949317986029,0.20826615584603192
0.72,2.445367906497895,4.980780657507701,6.683628153686492,4.217806259713867,8.22430961242964,7.653375716421832,7.341563462570619,8.60835001632214,1.3137252736709648,3.2991146702362584
0.73,6.685504152076343,2.372852390638207,0.7424482777583308,7.32991744232396,6.3438157488302425,9.593027483554074,6.2002235584122145,2.2886940473507855,2.421256566694935,8.055715776804597
0.74,0.6558229165840723,0.5815745984405774,8.580140474064105,5.535456393197929,1.04139417839186,2.1254163206154644,8.340028014037213,4.273951336063536,1.765319558826648,3.8079988744837934
0.75,0.1547789409002054,4.866664510346129,9.368308868262861,7.724474371978762,7.69728250788771,0.894374627501715,5.680462213411995,1.6332373330058747,9.830100887953137,4.712442503538478
0.76,8.838637628973188,7.461273432764677,0.3354788841643652,0.359123782330073,9.107000069856896,3.4434737284049444,7.588077971401937,3.3634638513412582,5.02274853899724,7.467623491545932
0.77,0.8004942738161869,4.871016352397891,0.4725087876017531,2.665578123268414,8.770612254929437,6.010288702008126,1.366028830725854,5.615365891304368,1.5873144908601344,3.360095529366119
0.78,0.42130024023086854,1.7787198304450302,5.022505599177717,3.53959307922461,5.600369502890406,8.954205682506842,6.648868445685582,3.5730119598319297,1.1505345702171177,7.402044682677577
0.79,0.08850644850432299,8.053616538188828,6.974484996118724,5.517994333928717,4.303537044597135,3.7914994114339784,9.702335159974707,9.483798645885939,5.627765030846151,3.3211225912299547
0.8,5.637471912725216,7.462049948963495,7.076861666655282,0.11609378440471829,9.055804351753876,4.7570653962836,8.628687748228417,7.898505898013658,8.64381223515794,8.030761250827037
0.81,3.6872278299616656,6.636397099434435,7.401385186802245,2.7062767639601915,0.7190824368307114,0.36102627517261343,8.705798509791624,0.11807928469914186,8.097604341131314,1.014187756574687
0.8200000000000001,1.1178678776402484,2.429128957159886,5.749852400087352,0.29655863901184465,7.800939426511809,3.7556277985165365,9.649930660852755,3.8179420707872156,1.2576903595034061,2.335931499859899
0.8300000000000001,8.429988531439552,8.469402416978896,4.988844197911051,2.169727215730697,8.576277120093852,5.8613958016982135,5.100158360337409,0.7011468350305816,0.4097822071540025,5.220871691422784
0.84,1.5265542212155925,5.522866789674556,9.378378917002692,1.357707192370179,3.0885348731077364,9.990111926296954,6.800617855504773,1.050488599180216,7.409980322674759,6.075417679410057
0.85,0.7329209708494366,8.503733650493958,3.392310601665647,6.463895455567393,4.820207656962351,0.05502463883589326,8.280418178432878,3.967000848859267,0.7126166846699067,7.426635932294642
0.86,2.769201426329988,4.799652359389775,1.5974083904691505,6.052814953655217,5.819629044095823,1.6677802161460786,6.25352230122739,8.22674070703772,4.008601481824446,4.619744891136881
0.87,1.2323250445628409,4.04613838100807,6.356062800805123,6.259529423350054,4.6635768091550025,8.376890565458757,6.096602824987395,6.007830653630263,2.747952340806802,5.816665554824633
0.88,3.7124934335186244,0.45151645319858935,0.41438694380845575,3.9804610664134596,7.72543926666684,4.276091404811332,1.5527165493480732,4.367046051584767,4.655260146304229,8.615744665798964
0.89,6.983533237086066,9.286083939951649,5.622245420500226,9.103902666029377,7.035007642674613,5.251555643024702,2.948092337456283,7.446912918457748,5.941257759838891,2.00466400745369
0.9,8.143063062823757,1.72723462075695,4.735419227464019,6.340574081042224,9.917793788764655,1.8984897379393706,7.379023615175378,8.424782448121315,3.8857629470561337,5.852129305755343
0.91,8.442394807220394,3.4900091417948276,3.454514894078795,0.28515202188375777,5.39218157936686,0.5387467047643735,7.792693564173243,9.866944102303579,1.9428802988199645,9.802925461283545
0.92,0.8586308250180286,0.1940737451577601,1.3697630181043596,3.271212350236018,3.5442981765394386,5.629459275410698,1.0080398259169576,6.761914456773406,5.1377832207525875,4.487179024340962
0.93,1.965158858879248,5.527561987850874,9.56329321672097,2.5609312951116414,3.600899483136566,9.385148242084504,1.8064591499557392,8.90160634732979,3.151939239484406,4.243124543616863
0.9400000000000001,6.426638474906847,4.057531983059066,1.317772397719793,6.660008125578951,3.6345448528197144,7.883220479729785,7.6411765581141715,8.304139359426818,1.3540652544952891,0.4021885172675266
0.9500000000000001,5.516751754719485,2.4727203959617827,0.5705938394231758,4.844099243931525,4.0032008630324185,2.4067396932654814,0.9063586672279245,1.2145873785989436,0.5428696628234908,6.346745752038356
0.96,4.989919924516592,8.939972397006304,6.803858228472182,8.004576504904247,8.495323405438079,0.9544771503496241,1.3544447496464118,6.783501752347629,1.8108760539734248,3.2412118157577163
0.97,4.660735561496365,0.464493268134355,2.701262418706344,8.80947998211185,3.463800121171925,8.21016275395511,1.1965473476125232,2.316016439777626,2.514408681018878,1.9579661753685995
0.98,6.3986750328636255,2.8226177519485987,2.8989416082253703,8.030347378245535,6.07379754232547,7.900361353317625,1.6585549421190082,0.7203902192937983,2.451341266100747,8.751983400276615
0.99,2.543498924368196,5.563667948008516,5.675036191286264,0.9060882359929379,4.968137778106452,7.87786499031406,1.5615102916297585,9.534036460381873,9.256980041093456,2.3426065912380656
